data,model,seq_len,pred_len,lr,mse,mae,mape,msmape,val_mse,val_mae,train_mse,train_mae,training_time,norm_type,activation,n_block,dropout
ETTh1,tsmixer,336,192,0.0005,0.5543758869171143,0.5351133942604065,1228.609130859375,79.72154235839844,0.9559441804885864,0.678446352481842,0.43159130215644836,0.4804772436618805,76.0420184135437,L,relu,4,0.3
ETTh1,tsmixer,336,192,0.0001,0.709811270236969,0.6282817125320435,2055.9287109375,92.90802764892578,1.0189259052276611,0.7082974910736084,0.427273154258728,0.48784318566322327,161.50002455711365,L,relu,4,0.05
